level_0,index,ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher
5873,5873,0671032585,first virtu star trek next gener doubl helix book fifti six,f michael,1999,star
5874,5874,0452283264,racket,k thomas,2002,plume
5875,5875,1843330202,chine art face read mian xiang,h yang,2002,vega
5876,5876,0140049479,time gift foot constantinopl hook holl middl danub,f patrick,1988,penguin
5877,5877,0060924977,kommand mistress novel,szeman,1994,harpercollin
5878,5878,0771098839,ann green gabl new canadian librari,l montgomery,1993,library
5879,5879,0385333560,river sorrow,c holden,1998,paperback
5880,5880,0525942386,le divorc,johnson,1997,dutton
5881,5881,0060930004,distinguish guest,sue,1999,perennial
5882,5882,0312929641,circl,poyer,1993,martin
5883,5883,0312265719,day went miss,j miller,2001,martin
5884,5884,002086910X,silent planet,c lewis,1987,scribner
5885,5885,0671023241,time hand,peter,1998,scribner
5886,5886,0060184817,discoveri chocol,j runcie,2001,publisher
5887,5887,0140254277,concubin child,c denise,1996,penguin
5888,5888,0931188911,time novel,paula,1990,west
5889,5889,0892966572,balloon man sarah kell max bittersohn mysteri hardcov,c macleod,1998,warner
5890,5890,0451207009,languag sister,yurk,2002,library
5891,5891,1551665735,perfect evil mira,kava,2000,mira
5892,5892,0060184868,fountain novel,e grayson,2001,company
5893,5893,0140157115,dunster,j mortimer,1993,penguin
5894,5894,014025238X,languag love novel one hundr chapter,schoemperlen,1997,penguin
5895,5895,0425182169,soft place fall,b bretton,2001,berkley
5896,5896,0312970293,perfect secret,b joyce,1999,martin
5897,5897,0373707916,like father like daughter men glori harlequin super romanc,b judith,1998,harlequin
5898,5898,0812508084,aisl indigo book eight,c louise,1994,tor
5899,5899,0425178218,anonym rex detect stori,e garcia,2001,berkley
5900,5900,0553577433,daddi clock novel,j markey,1998,bantam
5901,5901,0812544447,guardian,b eidson,1998,tor
5902,5902,2253015024,romã ãâ©o et juliett,william,1973,lgf
5903,5903,0571146333,lake wobegon day,g keillor,1986,faber
5904,5904,0892815590,peopl earth new pagan speak,e hopman,1995,inner
5905,5905,0674447468,incid life slave girl written written,h jacobs,1987,university
5906,5906,2253138533,un aller simpl,c van,1995,de
5907,5907,0517118297,jane austen complet novel,jane,1994,gramercy
5908,5908,2738112188,one hundr one expã ãâ©rienc de philosophi quotidienn,roger,2003,odile
5909,5909,2070420116,dan ce bra la,c laurens,2004,distribook
5910,5910,0380775786,mute,piers,1989,paperback
5911,5911,0345330153,waldo magic inc,h robert,1994,ballantine
5912,5912,0312878885,starman axi trilog bk three,sara,2002,tor
5913,5913,0517574543,travel two hundr fifti great idea group solo vacat,b eleanor,1990,three
5914,5914,157322197X,good men,c craig,2002,riverhead
5915,5915,0609606948,trip beach live island time caribbean,b melinda,2000,publisher
5916,5916,0140169652,life transform countrywoman twentieth centuri franc,c emilie,1992,penguin
5917,5917,0465030491,orwel matter,c hitchens,2002,basic
5918,5918,8839709878,anch il sole fa schifo radiodramma centominuti,niccolãâ²,1997,eri
5919,5919,2290306673,dã ãâ©solat,k stephen,2000,jai
5920,5920,0451526015,pictur dorian gray short stori,wilde,1995,signet
5921,5921,0061099147,woman blue intern,e jong,1990,publisher
5922,5922,1558321179,nur mother work mother essenti guid breastfe stay close babi return work,g pryor,1997,harvard
5923,5923,8434815397,saltad todo jump,k whitmore,1985,pubn
5924,5924,060960077X,seven spiritu law parent guid child success fulfil,c deepak,1997,harmony
5925,5925,0451200012,stolen blue clair reynier mysteri clair reynier mysteri,g van,2000,signet
5926,5926,0141003944,learn fli,b victoria,2002,penguin
5927,5927,0394741048,letter young poet,rilke,1986,vintage
5928,5928,0810110490,fateless,kertesz,1996,hydra
5929,5929,8433968963,tombuctu,paul,1999,anagrama
5930,5930,8432206237,galindez biblioteca breve,vazquez,1995,planeta
5931,5931,0684815672,cloud chamber novel,michael,1997,scribner
5932,5932,0394515315,best modern humor,richler,1983,random
5933,5933,019283357X,emma oxford world classic,jane,1998,university
5934,5934,0192833685,northang abbey ladi susan watson sanditon ladi susan watson sanditon world classic,jane,2002,university
5935,5935,0140119000,troubl,redmond,1,penguin
5936,5936,0060975776,jesu son stori,johnson,1993,perennial
5937,5937,0571220347,one hundr one poem war,h matthew,2003,faber
5938,5938,0751505951,damnat game,b clive,1993,warner
5939,5939,0373484704,sheik summer,susan,2002,silhouette
5940,5940,0739439170,without piti ann rule danger killer,rule,2003,pocket
5941,5941,0156899604,third life grang copeland harvest hbj book,walker,1977,harcourt
5942,5942,0671023519,white lie,salter,2000,pocket
5943,5943,0671872931,raider,h robbins,1995,pocket
5944,5944,0786012668,cold fear,rick,2001,pinnacle
5945,5945,0671823035,dream die first,h robbins,1978,pocket
5946,5946,0765340518,sin citi,h robbins,2003,forge
5947,5947,0758204582,cereal killer savannah reid mysteri savannah reid mysteri hardcov,g mckevett,2004,corporation
5948,5948,3423127945,kã ãâ¶niginnen,e naters,2000,dtv
5949,5949,1551668386,conspiraci,c jasmine,2001,mira
5950,5950,0385336187,warn sign,white,2002,delacorte
5951,5951,0425190145,death get time mommi track mysteri hardcov,waldman,2003,berkley
5952,5952,3442726786,ein hinreissend schrotthã ãâ¤ndler,stadler,2001,goldmann
5953,5953,0671797182,mind god scientif basi ration world,paul,1993,simon
5954,5954,0385323840,cuba libr,e leonard,2000,delta
5955,5955,0451523725,northang abbey,jane,1983,library
5956,5956,0786703865,green danger,b christianna,1997,publisher
5957,5957,0671879448,magic think internet,schwartz,1993,fireside
5958,5958,0316688495,edg bed dirti pictur chang life,l palac,1998,little
5959,5959,0671556657,pretti one sleep,c mary,1989,simon
5960,5960,0525947248,woman,jerome,2003,dutton
5961,5961,0789306794,feng sh art domest disord,crosbie,2002,universe
5962,5962,0743204093,augusta gone true stori,tod,2001,simon
5963,5963,2843371937,la prophã ãâ©tie de pierr,b flavia,2002,anne
5964,5964,1551661519,cousin,j rona,1996,mira
5965,5965,0446606219,rule ii rule live love,e fein,1998,warner
5966,5966,0375421882,die aurelio zen mysteri,michael,2002,pantheon
5967,5967,0099279347,bridg madison counti slow,j waller,1998,random
5968,5968,0743212649,doctor hou novel beatti ann,beattie,2002,scribner
5969,5969,0393956369,norton antholog modern poetri,e richard,1988,company
5970,5970,0060800712,true believ,e hoffer,1942,publisher
5971,5971,0684809133,best aw,c fisher,2004,simon
5972,5972,0743476867,life know collect person essay salon com,f sweeney,2003,washington
5973,5973,3426619849,da dorf der verschwundenen kinder,h reginald,2002,knaur
5974,5974,014028155X,mendel dwarf,simon,1999,penguin
5975,5975,0786013990,edg,dun,2002,pinnacle
5976,5976,0821766589,kiss kill,k young,2000,zebra
5977,5977,1551668807,lightkeep,wiggs,2002,mira
5978,5978,0330342681,wine angel,p rickman,2000,pan
5979,5979,030700113X,walt disney ladi tramp littl golden book,teddy,1991,random
5980,5980,0312950934,best cheapskat monthli simpl tip live lean,h mary,1993,martin
5981,5981,0425179516,die art,nageeba,2001,berkley
5982,5982,0440142148,joanna husband david wife,e hailey,1987,dell
5983,5983,0385337175,moo pocket,g kim,2003,delta
5984,5984,0446606065,necessari mad,c jenn,1998,warner
5985,5985,0765344513,wine dark sea hellenist seafar adventur,h turteltaub,2002,tor
5986,5986,0142302376,redwal redwal book one,b jacques,2002,penguin
5987,5987,0446612979,slow dollar deborah knott mysteri paperback,maron,2003,warner
5988,5988,0373262884,hardwir,c sally,1998,library
5989,5989,0380770717,time began book v earth chronicl earth chronicl,zecharia,1999,avon
5990,5990,093807783X,long road turn joy guid walk medit,h thich,1996,parallax
5991,5991,014243700X,wife daughter penguin classic,c gaskell,2001,penguin
5992,5992,0875420915,wheel year live magic life llewellyn practic magick seri,c pauline,1989,llewellyn
5993,5993,034531252X,bake bean supper murder eugenia potter mysteri,r virginia,1989,ballantine
5994,5994,0553286862,mum word,c dorothy,1996,bantam
5995,5995,0345396448,alpin journey emma lord mysteri,mary,1998,fawcett
5996,5996,0553578588,tripl witch home repair homicid mysteri home repair homicid mysteri paperback,g sarah,1999,bantam
5997,5997,0330360000,hou guest,h mackay,1997,picador
5998,5998,0140289690,quintess,c lealand,2000,penguin
5999,5999,0671041630,kiss dark,belinda,2000,simon
6000,6000,0060977280,bird girl man follow sun,v wallis,1997,perennial
6001,6001,006097754X,night ride home,b esstman,1998,perennial
6002,6002,0451195442,guardian angel spirit guid true account benevol side,b steiger,1998,signet
6003,6003,0811208478,journey end night,c louis,1983,new
6004,6004,0743200705,bud sweat tee walk wild side pga tour,shipnuck,2001,simon
6005,6005,0446527858,fourth perimet,g tim,2002,warner
6006,6006,0312979525,ice,j siler,2001,martin
6007,6007,0441809332,time pressur,r spider,1990,ace
6008,6008,0140288481,hunger novella stori,c samantha,2000,penguin
6009,6009,0061059935,crow templ night,p somtow,2000,harperentertainment
6010,6010,0394715632,dead live,sharon,1984,knopf
6011,6011,0684801884,woman make best friend celebr,l wyse,1995,simon
6012,6012,0771091044,hou canadian centenari seri,ross,1977,mcclelland
6013,6013,1558175059,black bodi,c turk,1991,pinnacle
6014,6014,0684842564,franchi affair,j tey,1998,touchstone
6015,6015,0441718515,codgerspac,foster,1992,ace
6016,6016,0446602108,magic touch,j nye,1996,warner
6017,6017,0553565486,faust succeed,r zelazny,1994,bantam
6018,6018,0393315355,steril cuckoo norton paperback fiction,j nichols,1996,company
6019,6019,0671025007,tunnel star dominion war book three star trek next gener,j vornholt,1998,star
6020,6020,9505811322,la metamorfosi colecci literaria lyc leer crear,f kafka,1997,edicione
6021,6021,0786812508,sandi bottom orchestra,j nilson,1998,children
6022,6022,0425171957,kill blanch duboi whodunnit,b carole,1999,berkley
6023,6023,0965645363,zarafa giraff true stori deep africa heart pari,michael,1,walker
6024,6024,0312978766,midnight come kate shugak novel,stabenow,2001,martin
6025,6025,0786884878,music heart roberta guaspari stori,g roberta,1999,miramax
6026,6026,0345386892,garfield insult put slam,jim,1994,ballantine
6027,6027,1402521154,love bone,sebold,2002,recorded
6028,6028,0590298372,maggi california diari,martin,1997,scholastic
6029,6029,0670877514,go sea shawl classic howler classroom examin paper,abingdon,1997,penguin
6030,6030,080213940X,ceo sofa,j p,2002,grove
6031,6031,0395628806,ann sexton self portrait letter,g sexton,1992,houghton
6032,6032,038548853X,rant,miller,1999,street
6033,6033,0684873230,kingdom fear loathsom secret star cross child final day american centuri,h thompson,2003,simon
6034,6034,0912333006,america histor trail tom bodett,j pierce,1997,west
6035,6035,0451459237,song beast,b carol,2003,roc
6036,6036,0812516958,playground mind,l niven,1992,tor
6037,6037,0671897527,dig momma samantha adam mysteri,shankman,1999,pocket
6038,6038,0753501392,everyth book manic street preacher,p simon,2000,virgin
6039,6039,0786244372,educ rubi loonfoot five star first edit woman fiction seri,p riddle,2002,star
6040,6040,0786913460,hero fool dragonl tale fifth age vol two,weis,1999,wizard
6041,6041,034543353X,taft,patchett,1999,ballantine
6042,6042,0061031097,close home novel suspen,p robinson,2004,avon
6043,6043,0373033443,tie kid kiss harlequin romanc three thousand three hundr forti four,g rosemary,1994,harlequin
6044,6044,1573226971,far euphrat,stollman,1998,riverhead
6045,6045,0345440099,shift tide perri ann,perry,2004,ballantine
6046,6046,0316881791,never cri wolf amaz true stori life among arctic wolf,f mowat,2001,back
6047,6047,0446612928,rule silenc,lindsey,2004,warner
6048,6048,0743467280,rememb,j mcnaught,2003,pocket
6049,6049,0671737864,love killer,c jackie,1991,pocket
6050,6050,034530358X,tender warrior,f michaels,1991,ivy
6051,6051,3453171632,rachel im wunderland,k marian,2000,heyne
6052,6052,344254159X,crazi,b lebert,2002,distribook
6053,6053,0312144350,top,l reese,1996,martin
6054,6054,0553299689,tiger princ,johansen,1992,fanfare
6055,6055,0886778476,catfantast v,norton,1999,daw
6056,6056,0345405013,proud tower portrait world war one thousand eight hundr nineti one thousand nine hundr fourteen,b w,1996,ballantine
6057,6057,0142000825,chalon head kathi brock mysteri,b maitland,2002,penguin
6058,6058,0380976595,shall thunder sky amelia peabodi mysteri,e peters,2000,company
6059,6059,044922113X,knockdown,francis,1993,fawcett
6060,6060,0812580036,oliv twist,c dickens,1998,tor
6061,6061,0385073534,foxfir book hog dress log cabin build mountain craft food plant thesign snake lore hunt tale faith heal moonshin,e wigginton,1972,anchor
6062,6062,0486411052,great short poem dover thrift edit,n paul,2000,dover
6063,6063,0684865513,hero memoir come home,c offutt,2002,simon
6064,6064,0881843520,time joint,philip,1987,west
6065,6065,0849942926,thunder heaven,ted,2002,
6066,6066,1573221368,tip velvet,waters,1999,riverhead
6067,6067,0679404457,molli ivin cant say,molly,1991,random
6068,6068,0345435753,morgawr voyag jerl shannara book three,b terry,2003,del
6069,6069,0316031054,littl woman origin publish,may,1994,little
6070,6070,0740732986,bodi languag go bad dilbert book,scott,2003,andrew
6071,6071,0385334176,deadey dick,k vonnegut,1999,delta
6072,6072,0425166848,angel land,hoffman,1999,berkley
6073,6073,2253140708,vacanc dan le coma,b ãâ©ric,1997,lgf
6074,6074,0395826578,evolut jane,c schine,1998,houghton
6075,6075,0679866965,juni b jone love handsom warren juni b jone seven paper,b park,1996,random
6076,6076,0892965886,hook,westlake,2000,mysteriou
6077,6077,0486295583,adventur danc men sherlock holm stori dover thrift edit,sir,1997,dover
6078,6078,0486294501,nativ american song poem antholog dover thrift edit,b swann,1996,dover
6079,6079,0449909859,wild girl club tale belt,radakovich,1995,ballantine
6080,6080,0689851863,school stori,clements,2002,aladdin
6081,6081,0385022670,foxfir two foxfir paperback,e wigginton,1973,anchor
6082,6082,0684841894,husband said need space lock outsid reflect life woman,c walker,1998,fireside
6083,6083,0140620265,david copperfield penguin popular classic,c dickens,1994,penguin
6084,6084,1551666286,defen devil barbara holloway novel paperback,k wilhelm,2000,mira
6085,6085,0609808184,first presidentiari scrapbook georg w bush,h modern,2001,three
6086,6086,076530158X,machin crusad dune seri,b herbert,2003,tor
6087,6087,0679776192,tao te ching,l tsu,1997,vintage
6088,6088,1853264881,tenant wildfel hall wordsworth classic,bronte,1999,wordsworth
6089,6089,0965307816,home storag checklist,leclaire,1996,griffin
6090,6090,0192839659,jane eyr oxford world classic,b charlotte,2001,university
6091,6091,0375507167,take worri man memoir,b halpin,2002,villard
6092,6092,0060975288,crow weasel,b lopez,1993,harpercollin
6093,6093,1403395241,buri soldier one grunt honest stori vietnam,c w,2003,authorhouse
6094,6094,077109955X,belov new canadian librari,c morley,1989,library
6095,6095,0590228544,terrorist point,b cooney,1999,scholastic
6096,6096,0449212254,raven foreg brother cadfael mysteri,e peters,1988,fawcett
6097,6097,0316084905,athenai life loui xiv mistress real queen franc,h lisa,2002,little
6098,6098,0812968190,reveng novel,f stephen,2003,random
6099,6099,0843946172,frankli dear timeswept,h sandra,1999,leisure
6100,6100,0452278236,terri daughter life death struggl alcohol,g mcgovern,1997,plume
6101,6101,0440225914,burn road novel,benson,2000,company
6102,6102,3453063554,da phantom,k susan,1993,heyne
6103,6103,0786803398,rat rat,p zindel,1999,children
6104,6104,8804493011,la signora dalloway,v woolf,2003,distribook
