User-ID,User-City,User-State,User-Age,User-Country,User-Decade
135624,kuwait,kuwait,25,kuwait,2
135625,truro,cornwall,32,united kingdom,3
135629,rochester,michigan,15,united states,1
135652,seattle,washington,30,united states,3
135653,tampa,florida,21,united states,2
135656,lyon,rhne,22,france,2
135665,juneau,alaska,19,united states,1
135668,rushville,missouri,29,united states,2
135673,hafnarfjordur,reykjavik,26,iceland,2
135681,eastleigh,hampshire,19,united kingdom,1
135688,pittsford,new york,49,united states,4
135703,fredericton,new brunswick,32,canada,3
135704,naboomspruit,limpopo,66,south africa,6
135714,altoona,pennsylvania,49,united states,4
135725,fort myers,florida,27,united states,2
135728,madrid,madrid,25,spain,2
135730,park ridge,illinois,18,united states,1
135735,prince george,british columbia,33,canada,3
135736,los angeles,california,54,united states,5
135741,troy,new york,17,united states,1
135749,edmonton,alberta,32,canada,3
135750,boone,north carolina,21,united states,2
135753,baker city,oregon,55,united states,5
135766,sackville,new brunswick,43,canada,4
135768,reno,nevada,46,united states,4
135776,allston,massachusetts,32,united states,3
135778,nan,massachusetts,45,united states,4
135785,capitol heights,maryland,32,united states,3
135791,gorle,bergamo,30,italy,3
135793,silver spring,maryland,44,united states,4
135795,tulsa,oklahoma,24,united states,2
135798,pasadena,california,66,united states,6
135799,detroit,michigan,50,united states,5
135803,st louis,missouri,50,united states,5
135811,frisco,texas,45,united states,4
135816,north bend,oregon,30,united states,3
135820,wisconsin rapids,wisconsin,29,united states,2
135821,columbus,ohio,26,united states,2
135828,toronto,ontario,21,canada,2
135830,bonne terre,missouri,34,united states,3
135831,potomac falls,virginia,29,united states,2
135833,oklahoma city,oklahoma,27,united states,2
135834,decatur,georgia,40,united states,4
135838,olympia,washington,49,united states,4
135841,norfolk,virginia,44,united states,4
135845,omaha,nebraska,13,united states,1
135846,kentwood,michigan,32,united states,3
135847,cold spring,kentucky,20,united states,2
135855,pelzer,south carolina,34,united states,3
135856,morgan hill,california,30,united states,3
135860,columbia,south carolina,58,united states,5
135869,gibsonia,pennsylvania,46,united states,4
135871,fabens,texas,42,united states,4
135872,houston,texas,25,united states,2
135873,st louis,missouri,32,united states,3
135879,rohnert park,california,42,united states,4
135880,hague,new york,56,united states,5
135885,middle park,victoria,52,australia,5
135889,ocean grove,new jersey,56,united states,5
135891,irving,texas,19,united states,1
135893,lake jackson,texas,47,united states,4
135895,holt,florida,68,united states,6
135902,birmingham,na,20,united kingdom,2
135909,santa cruz,california,34,united states,3
135911,hemel hempstead,england,34,united kingdom,3
135913,superior,wisconsin,20,united states,2
135919,kitchener,ontario,45,canada,4
135927,woolwich twp,new jersey,22,united states,2
135928,moberly,missouri,22,united states,2
135932,belle vernon,pennsylvania,31,united states,3
135941,enterprise,alabama,30,united states,3
135943,garlang,texas,45,united states,4
135946,harwich,massachusetts,36,united states,3
135950,prince george,british columbia,25,canada,2
135957,key west,florida,26,united states,2
135959,antioch,california,66,united states,6
135961,cambridge,ontario,38,canada,3
135965,charlotte,north carolina,48,united states,4
135975,hatboro,pennsylvania,33,united states,3
135978,cambridge,massachusetts,26,united states,2
135982,everett,washington,40,united states,4
135986,danvers,massachusetts,50,united states,5
135988,youngwood,pennsylvania,30,united states,3
135996,gatineau,quebec,33,canada,3
135999,elmore,alabama,27,united states,2
136006,cleveland,ohio,29,united states,2
136009,banff,alberta,24,canada,2
136010,brampton,ontario,31,canada,3
136011,rancho cordova,california,37,united states,3
136012,lynn,massachusetts,48,united states,4
136013,charlotte,michigan,30,united states,3
136014,seattle,washington,22,united states,2
136019,torontoscarborough,ontario,27,canada,2
136021,torremolinos,mlaga,39,spain,3
136022,morgantown,west virginia,37,united states,3
136025,davenport,iowa,62,united states,6
136037,mhlin,aargau,19,switzerland,1
136040,hamburg,hamburg,27,germany,2
136053,richmond hill,ontario,34,canada,3
136061,san diego,california,35,united states,3
136062,middleburg,florida,52,united states,5
136064,seattle,washington,32,united states,3
136071,normal,illinois,44,united states,4
136077,thousand oaks,california,66,united states,6
136085,punta banda,ensenada,23,mexico,2
136088,bronx,new york,30,united states,3
136089,maple valley,washington,24,united states,2
136092,wakefield,massachusetts,15,united states,1
136093,boise,idaho,39,united states,3
136096,arlington,virginia,47,united states,4
136097,marina del rey,california,21,united states,2
136099,jackson,michigan,49,united states,4
136104,cambridge,ontario,20,canada,2
136110,visalia,california,46,united states,4
136117,eugene,oregon,20,united states,2
136118,huntsville,alabama,27,united states,2
136130,chicopee,massachusetts,26,united states,2
136135,shrewsbury,massachusetts,54,united states,5
136136,seattle,washington,32,united states,3
136137,kenner,louisiana,29,united states,2
136139,fair oaks,california,58,united states,5
136149,estell manor,new jersey,35,united states,3
136153,syracuse,new york,37,united states,3
136155,carson city,nevada,16,united states,1
136159,latham,australian capital territory,57,australia,5
136162,new york,new york,30,united states,3
136177,drexel hill,pennsylvania,18,united states,1
136186,oshawa,ontario,48,canada,4
136193,los angeles,california,40,united states,4
136201,madison,alabama,31,united states,3
136202,zaragoza,aragn,32,spain,3
136204,columbia,missouri,54,united states,5
136205,crest hill,illinois,39,united states,3
136206,richmond,virginia,24,united states,2
136211,los angeles,california,26,united states,2
136213,portland,maine,24,united states,2
136215,brooklawn,new jersey,43,united states,4
136216,delray beach,florida,61,united states,6
136227,dielheim,badenwuerttemberg,16,germany,1
136233,kitchener,ontario,29,canada,2
136234,de pere,wisconsin,27,united states,2
136235,tumwater,washington,42,united states,4
136237,calgary,alberta,34,canada,3
136240,travelers rest,south carolina,20,united states,2
136252,santa fe,new mexico,33,united states,3
136255,saint joseph,missouri,31,united states,3
136256,ionia,michigan,13,united states,1
136257,portland,oregon,46,united states,4
136265,quincy,michigan,38,united states,3
136271,gainesville,florida,33,united states,3
136273,woodbridge,connecticut,48,united states,4
136275,winston salem,north carolina,30,united states,3
136277,london,england,32,united kingdom,3
136279,sheboygan,wisconsin,63,united states,6
136280,haifa,haifa,28,israel,2
136281,los angeles,california,46,united states,4
136283,glendora,california,31,united states,3
136290,lexington,kentucky,23,united states,2
136291,lexington,kentucky,23,united states,2
136298,milford,pennsylvania,36,united states,3
136303,las vegas,nevada,32,united states,3
136304,king and queen,virginia,29,united states,2
136305,malaga,mlaga,28,spain,2
136306,aiken,south carolina,39,united states,3
136307,brandon,mississippi,48,united states,4
136313,portland,oregon,27,united states,2
136326,shingle springs,california,42,united states,4
136328,bristol,tennessee,45,united states,4
136331,halifax,nova scotia,26,canada,2
136332,camarillo,california,29,united states,2
136338,the woodlands,texas,60,united states,6
136339,palm harbor,florida,51,united states,5
136348,oceanside,new york,51,united states,5
136350,fredericton,new brunswick,54,canada,5
136354,jersey city,new jersey,59,united states,5
136357,puyallup,washington,26,united states,2
136361,hacienda heights,california,30,united states,3
136362,moscow,idaho,35,united states,3
136371,jamaica plain,massachusetts,25,united states,2
136374,rochester hills,michigan,42,united states,4
136382,edmonton,alberta,28,canada,2
136386,gijn,asturias,21,spain,2
136395,london,england,31,united kingdom,3
136396,warren,ohio,34,united states,3
136401,oceanside,california,23,united states,2
136403,griffith,indiana,45,united states,4
136407,knoxville,tennessee,30,united states,3
136413,vista,california,43,united states,4
136419,richmond,virginia,36,united states,3
136420,st joseph,missouri,46,united states,4
136423,westerly,rhode island,32,united states,3
136425,orlando,florida,33,united states,3
136426,san francisco,california,19,united states,1
136429,miami,florida,46,united states,4
136430,richmond,kentucky,21,united states,2
136439,palm bay,florida,36,united states,3
136463,mccook,nebraska,24,united states,2
136477,calais,pas de calais,19,france,1
136487,rocky mount,north carolina,46,united states,4
136491,rio rancho,new mexico,18,united states,1
136500,cambridge,england,26,united kingdom,2
136509,santa barbara,california,31,united states,3
136530,timonium,maryland,26,united states,2
136551,houston,texas,36,united states,3
136560,genova,liguria,31,italy,3
136561,mesa,arizona,37,united states,3
136568,portland,oregon,27,united states,2
136569,friendswood,texas,41,united states,4
136584,la grange,california,62,united states,6
136585,paris,ile de france,35,france,3
136600,tenino,washington,48,united states,4
136616,mandeville,louisiana,28,united states,2
136618,easton,maryland,39,united states,3
136619,calgary,alberta,30,canada,3
136625,san francisco,california,35,united states,3
136628,minneapolis,minnesota,20,united states,2
136633,burgos,burgos,32,spain,3
136638,delfzijl,groningen,18,netherlands,1
136646,oakville,ontario,19,canada,1
136648,kershaw,south carolina,15,united states,1
136662,east granby,connecticut,42,united states,4
136667,guilderland,new york,23,united states,2
136676,cambridge,massachusetts,25,united states,2
136682,bristol,england,21,united kingdom,2
136687,ravenna,emilia romagna,31,italy,3
136695,studio city,california,39,united states,3
136704,fort worth,texas,23,united states,2
136707,laplace,louisiana,50,united states,5
136720,independence,missouri,19,united states,1
136723,lakeland,florida,54,united states,5
136733,lake macquarie,new south wales,47,australia,4
136735,lakeland,tennessee,57,united states,5
136746,brewerton,new york,59,united states,5
136747,marcellus,michigan,31,united states,3
136748,san diego,california,35,united states,3
136751,lakewood,ohio,16,united states,1
136755,bellingham,washington,56,united states,5
136760,san lorenzo,california,49,united states,4
136762,des moines,iowa,37,united states,3
136763,mooresville,north carolina,38,united states,3
136771,port richey,florida,30,united states,3
136779,langenfeld,nordrheinwestfalen,43,germany,4
136781,beachville,ontario,34,canada,3
136782,reading,pennsylvania,15,united states,1
136791,kansas city,missouri,34,united states,3
136795,kansas city,missouri,17,united states,1
136799,springville,new york,16,united states,1
136806,bridgeville,delaware,35,united states,3
136812,raleigh,north carolina,29,united states,2
136814,suwanee,georgia,45,united states,4
136816,cologne,nordrheinwestfalen,20,germany,2
136829,fredericton,new brunswick,33,canada,3
136834,napa,california,16,united states,1
136841,pasadena,california,28,united states,2
136879,horgenberg,zrich,29,switzerland,2
136905,barcelona,barcelona,25,spain,2
136908,trento,trentino alto adige,30,italy,3
136909,fort wayne,indiana,43,united states,4
136911,reggio emilia,emilia romagna,29,italy,2
136918,sacramento,california,68,united states,6
136921,rotterdam,zuidholland,36,netherlands,3
136923,rochester,illinois,27,united states,2
136925,raleigh,north carolina,36,united states,3
136927,el cajon,california,48,united states,4
136928,hollywood,florida,50,united states,5
136930,detroit,michigan,28,united states,2
136938,la corua,la corua,49,spain,4
136943,chesterfield,missouri,58,united states,5
136947,houston,texas,53,united states,5
136956,burlingame,california,25,united states,2
136957,ann arbor,michigan,44,united states,4
136958,olympia,washington,51,united states,5
136965,houston,texas,48,united states,4
136982,el cajon,california,39,united states,3
136989,montreal,quebec,24,canada,2
137000,prince george,british columbia,38,canada,3
137006,frankfurt am main,hessen,59,germany,5
137007,hounsfield,new york,59,united states,5
137012,richland,oregon,34,united states,3
137019,glendale,california,40,united states,4
137034,dayton,ohio,30,united states,3
137045,glasgow,scotland,60,united kingdom,6
137052,lawrence,massachusetts,22,united states,2
137065,san francisco,california,39,united states,3
